dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
IRSTD-1K,XDU673,4,1,0,0.6660755873,0.5251817107,0.5179745555,0.5249317288,1.007956386,0.6341186762,0.6568555832,1.063230753,0.6633185148,0.03812587261,0.5,0
IRSTD-1K,XDU415,1,1,1,0.5791548491,0.6939786673,0.6939786673,0.6939786673,3.83341074,5.0465765,5.0465765,nan,5.0465765,nan,0.777777791,0
IRSTD-1K,XDU415,2,1,1,0.7743846178,0.7448288798,0.7482580543,0.7515460253,2.027038336,2.899542093,3.141313076,0.9836531878,2.681529999,-0.009136021137,0.777777791,0
IRSTD-1K,XDU415,3,1,0,0.7035149336,0.6984791756,0.7229855061,0.7011678219,1.039838552,2.181315899,2.652400494,0.9271009564,2.358528852,-0.04525303841,0.777777791,0
IRSTD-1K,XDU415,4,1,0,0.647151351,0.6217241883,0.6139906049,0.6178365946,0.6018830538,0.8315019608,0.8339948058,0.9937285781,0.7927399278,-0.0039691329,0.777777791,0
IRSTD-1K,XDU997,1,1,1,0.4946750998,0.6280296445,0.6280296445,0.6280296445,6.740887642,12.88565922,12.88565922,nan,12.88565922,nan,0.8289473653,1
IRSTD-1K,XDU997,2,1,1,0.7244608998,0.6626075506,0.6999920607,0.7062270641,3.890488386,5.132389545,4.947356701,0.8904289603,3.843603373,-0.0608946085,0.8289473653,1
IRSTD-1K,XDU997,3,1,0,0.7014856935,0.7300547361,0.7596322894,0.7408425212,0.8624077439,2.681883097,3.226167679,0.896009922,2.759037971,-0.06420183182,0.8289473653,1
IRSTD-1K,XDU997,4,1,0,0.7660138011,0.7482377887,0.7423040867,0.7224236131,1.240312338,2.096790075,2.011848927,0.9384642839,1.789909363,-0.03924804926,0.8289473653,1
IRSTD-1K,XDU667,1,1,1,0.6024281383,0.6962981224,0.6962981224,0.6962981224,1.425199986,3.984857082,3.984857082,nan,3.984857082,nan,0.09090909362,0
IRSTD-1K,XDU667,2,1,1,0.7983132601,0.7698334455,0.7778231502,0.775587678,1.12196064,1.44773221,2.039694309,1.317643642,2.220349312,0.1633734703,0.09090909362,0
IRSTD-1K,XDU667,3,1,0,0.7048352361,0.6925218105,0.69400388,0.6913655996,1.19358933,1.675457001,1.969007611,1.002826452,1.863092899,0.001750946045,0.09090909362,0
IRSTD-1K,XDU667,4,1,0,0.710197866,0.5681798458,0.5593460202,0.5597469211,0.3283258379,0.4785708487,0.5109440684,1.017171502,0.4777781665,0.01073658466,0.09090909362,0
IRSTD-1K,XDU968,1,1,1,0.5897326469,0.6781503558,0.6781503558,0.6781503558,2.222743988,3.813370466,3.813370466,nan,3.813370466,nan,0.5833333135,0
