dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
NUDT-SIRST,000732,2,1,1,0.8424403667,0.8113533854,0.8105278611,0.8019384742,0.8105278611,2.420069218,2.361644506,3.002270699,1.154348016,3.118228436,3.002270699,0.09820008278,high_raw,1,0
NUDT-SIRST,000732,3,1,0,0.7417072058,0.7009778023,0.7073374391,0.697460115,0.7073374391,2.261105061,2.349173546,2.557428598,1.035473704,2.444702148,2.557428598,0.0195415616,high_raw,1,0
NUDT-SIRST,000732,4,1,0,0.8070168495,0.6921019554,0.6884860992,0.6744511127,0.6884860992,0.8749991059,0.8025010824,0.7936708927,0.91572088,0.7864522338,0.7936708927,-0.04536831379,high_raw,1,0
NUDT-SIRST,000336,1,1,1,0.6376294494,0.7378637195,0.7378637195,0.7378637195,0.7378637195,5.861981869,11.56142044,11.56142044,nan,11.56142044,11.56142044,nan,stage1,1,0
NUDT-SIRST,000336,2,1,1,0.859287858,0.8320803046,0.8319417238,0.8279041648,0.8319417238,2.33015728,3.493185997,5.283615112,1.108237505,5.344974518,5.283615112,0.06942528486,high_raw,1,0
NUDT-SIRST,000336,3,1,0,0.774305582,0.7120547891,0.7046573162,0.6847227812,0.7046573162,1.698821306,1.774219036,1.800598502,1.018553376,1.737875819,1.800598502,0.01045691967,high_raw,1,0
NUDT-SIRST,000336,4,1,0,0.8429155946,0.7047552466,0.691577673,0.6720089316,0.691577673,0.8332992196,0.8289021254,0.8719789982,0.9792941213,0.899831593,0.8719789982,-0.01047575474,high_raw,1,0
NUDT-SIRST,000622,1,1,1,0.5348956585,0.6371661425,0.6371661425,0.6371661425,0.6371661425,2.798604012,5.071018219,5.071018219,nan,5.071018219,5.071018219,nan,stage1,0.7368420959,0
NUDT-SIRST,000622,2,1,1,0.8514539599,0.8180314898,0.8174266815,0.8101795316,0.8174266815,2.380672693,2.36002779,3.392210722,1.198712826,3.463332176,3.392210722,0.1246664524,high_raw,0.7368420959,0
NUDT-SIRST,000622,3,1,0,0.7960941792,0.7540903091,0.7508153915,0.7438602448,0.7508153915,1.447926998,2.124315023,2.521360874,1.036468625,2.328558683,2.521360874,0.02007877827,high_raw,0.7368420959,0
NUDT-SIRST,000622,4,1,0,0.8393425345,0.7767668962,0.7699615359,0.7611268163,0.7699615359,0.6216202378,0.7913380861,0.7913432717,0.8880675435,0.7838673592,0.7913432717,-0.06049826741,high_raw,0.7368420959,0
NUDT-SIRST,001232,1,1,1,0.6118049026,0.7437899709,0.7437899709,0.7437899709,0.7437899709,2.361426115,5.005797386,5.005797386,nan,5.005797386,5.005797386,nan,stage1,1,0
NUDT-SIRST,001232,2,1,1,0.8264106512,0.7756189108,0.7736054659,0.7709693313,0.7736054659,2.286089659,2.195339203,2.477297068,1.050220132,2.489093542,2.477297068,0.0335996151,high_raw,1,0
NUDT-SIRST,001232,3,1,0,0.7037412524,0.5641165376,0.547039032,0.5529226065,0.547039032,1.542353272,1.085270882,1.2507267,1.095034122,1.240232944,1.2507267,0.04950922728,high_raw,1,0
NUDT-SIRST,001232,4,1,0,0.7166171074,0.5402421951,0.5178611279,0.5118101835,0.5178611279,0.7959837914,0.7904718518,0.8520184159,0.9032596946,0.8612228036,0.8520184159,-0.05388635397,high_raw,1,0
